"STATE_NAME","GEOID","event_type","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Utah",49045,"Extreme Cold Event",2008,1,850178.3,NA
"Utah",49045,"Extreme Cold Event",2009,10,2640813.4,916460.3
"Utah",49045,"Extreme Cold Event",2010,3,2236364.6,1776584.8
"Utah",49045,"Extreme Cold Event",2011,12,1399714.8,1282237
"Utah",49045,"Extreme Cold Event",2012,2,1170839.6,1394271
"Utah",49045,"Extreme Cold Event",2013,27,2808192.4,817929.3
"Utah",49045,"Extreme Cold Event",2014,3,2340450.2,223958.8
"Utah",49045,"Extreme Cold Event",2015,7,2531726.6,1158465.6
"Utah",49045,"Extreme Cold Event",2016,15,2018818,1278056.2
"Utah",49045,"Extreme Cold Event",2017,5,2645460.4,563609.6
"Utah",49045,"Extreme Cold Event",2018,4,1663176.3,955022.3
"Utah",49045,"Extreme Cold Event",2019,10,2761793.4,685571.8
"Utah",49045,"Extreme Cold Event",2020,1,1185665.2,NA
"Utah",49045,"Extreme Cold Event",2021,2,583377.8,0
"Utah",49045,"Extreme Cold Event",2022,4,1372960.7,1178190.5
"Utah",49045,"Extreme Heat Event",2008,3,753077,678506.4
"Utah",49045,"Extreme Heat Event",2009,3,223066.7,43163.7
"Utah",49045,"Extreme Heat Event",2010,4,199096.4,73800.4
"Utah",49045,"Extreme Heat Event",2011,1,81030.5,NA
"Utah",49045,"Extreme Heat Event",2012,2,39300,0
"Utah",49045,"Extreme Heat Event",2013,13,166742.2,63624.1
"Utah",49045,"Extreme Heat Event",2014,3,129070.8,54507.5
"Utah",49045,"Extreme Heat Event",2015,5,294940.8,250816.4
"Utah",49045,"Extreme Heat Event",2017,4,205797.6,92697.7
"Utah",49045,"Extreme Heat Event",2018,4,357809,240342.6
"Utah",49045,"Extreme Heat Event",2020,1,46200,NA
"Utah",49045,"Extreme Heat Event",2021,9,226039.4,83680.5
"Utah",49045,"Extreme Heat Event",2022,17,319894.8,340086.6
"Utah",49047,"Extreme Cold Event",2008,5,697159.9,247600.4
"Utah",49047,"Extreme Cold Event",2009,18,859240.4,632469.3
"Utah",49047,"Extreme Cold Event",2010,6,477698.7,545064
"Utah",49047,"Extreme Cold Event",2011,15,1230923.1,834439
"Utah",49047,"Extreme Cold Event",2012,6,1222317.6,694523.9
"Utah",49047,"Extreme Cold Event",2013,21,1829086.2,527299.9
"Utah",49047,"Extreme Cold Event",2014,6,679809.7,458545.2
"Utah",49047,"Extreme Cold Event",2015,5,1581225.7,709035.8
"Utah",49047,"Extreme Cold Event",2016,4,395266.4,404800.5
"Utah",49047,"Extreme Cold Event",2017,4,977719.9,187833.7
"Utah",49047,"Extreme Cold Event",2018,1,534409.8,NA
"Utah",49047,"Extreme Cold Event",2019,5,702514.9,552623.1
"Utah",49047,"Extreme Cold Event",2020,1,18068.6,NA
"Utah",49047,"Extreme Cold Event",2021,1,453242.3,NA
"Utah",49047,"Extreme Cold Event",2022,8,1317026.9,739461.6
"Utah",49047,"Extreme Heat Event",2008,2,365200,171826.9
"Utah",49047,"Extreme Heat Event",2010,4,289844.5,168737.8
"Utah",49047,"Extreme Heat Event",2011,7,283165.8,221290.2
"Utah",49047,"Extreme Heat Event",2013,2,267050,67811.5
"Utah",49047,"Extreme Heat Event",2014,3,543552.5,330947.3
"Utah",49047,"Extreme Heat Event",2017,6,420015.6,176656.3
"Utah",49047,"Extreme Heat Event",2018,4,534710.7,266464.4
"Utah",49047,"Extreme Heat Event",2019,1,137400,NA
"Utah",49047,"Extreme Heat Event",2021,8,514868.3,258205.4
"Utah",49047,"Extreme Heat Event",2022,2,345650,97510
"Utah",49049,"Extreme Cold Event",2008,3,226305.6,47971.9
"Utah",49049,"Extreme Cold Event",2009,10,394220.7,392988.6
"Utah",49049,"Extreme Cold Event",2010,3,445422.9,438373.7
"Utah",49049,"Extreme Cold Event",2011,13,812835.1,295935.7
"Utah",49049,"Extreme Cold Event",2012,3,254002.2,0
"Utah",49049,"Extreme Cold Event",2013,24,801176.8,342200.2
"Utah",49049,"Extreme Cold Event",2014,1,170912.4,NA
"Utah",49049,"Extreme Cold Event",2015,5,950991.2,0
"Utah",49049,"Extreme Cold Event",2016,13,173848.9,257129.9
"Utah",49049,"Extreme Cold Event",2017,4,533618.3,337513.4
"Utah",49049,"Extreme Cold Event",2018,4,682921,6591.2
"Utah",49049,"Extreme Cold Event",2019,8,504906.8,340667.7
"Utah",49049,"Extreme Cold Event",2020,1,679625.4,NA
"Utah",49049,"Extreme Cold Event",2021,2,1971,0
"Utah",49049,"Extreme Cold Event",2022,5,695009.3,276704.4
"Utah",49049,"Extreme Heat Event",2008,3,16763.2,26100
"Utah",49049,"Extreme Heat Event",2009,1,28300,NA
"Utah",49049,"Extreme Heat Event",2010,4,374886.6,274204.5
"Utah",49049,"Extreme Heat Event",2011,4,94800,64052
"Utah",49049,"Extreme Heat Event",2012,4,101650,56018.9
"Utah",49049,"Extreme Heat Event",2013,3,73800,31569.1
"Utah",49049,"Extreme Heat Event",2014,4,39919.8,62670.9
"Utah",49049,"Extreme Heat Event",2017,5,45009.9,55003.6
"Utah",49049,"Extreme Heat Event",2018,5,178988.6,173506
"Utah",49049,"Extreme Heat Event",2019,2,33615.2,36323.8
"Utah",49049,"Extreme Heat Event",2021,5,81859.3,171431.5
"Utah",49049,"Extreme Heat Event",2022,5,32392.6,14279.5
"Utah",49051,"Extreme Cold Event",2008,3,150885.1,115832.4
"Utah",49051,"Extreme Cold Event",2009,9,260942.7,224352.6
"Utah",49051,"Extreme Cold Event",2010,3,191035.6,301207.4
"Utah",49051,"Extreme Cold Event",2011,12,512083.3,92687.5
"Utah",49051,"Extreme Cold Event",2012,3,217761,0
"Utah",49051,"Extreme Cold Event",2013,20,535872.8,6088.4
"Utah",49051,"Extreme Cold Event",2014,2,23953.8,9645.5
"Utah",49051,"Extreme Cold Event",2015,5,532905.6,8125.8
"Utah",49051,"Extreme Cold Event",2016,4,157790.6,254032.9
"Utah",49051,"Extreme Cold Event",2017,4,316216.7,136983.6
"Utah",49051,"Extreme Cold Event",2018,4,290504.6,0
"Utah",49051,"Extreme Cold Event",2019,5,346286.5,108451.7
"Utah",49051,"Extreme Cold Event",2020,1,290504.6,NA
"Utah",49051,"Extreme Cold Event",2022,7,272489.2,202908
"Utah",49051,"Extreme Heat Event",2010,5,46832.6,24783.3
"Utah",49051,"Extreme Heat Event",2011,1,17900,NA
"Utah",49053,"Extreme Cold Event",2008,1,939365.1,NA
"Utah",49053,"Extreme Cold Event",2009,4,484328,558668.7
"Utah",49053,"Extreme Cold Event",2010,2,867223.1,182261.7
"Utah",49053,"Extreme Cold Event",2011,5,841268.4,140934.6
"Utah",49053,"Extreme Cold Event",2012,2,369633.6,521436
"Utah",49053,"Extreme Cold Event",2013,18,949990,98297.9
"Utah",49053,"Extreme Cold Event",2014,3,996101.5,0
"Utah",49053,"Extreme Cold Event",2015,8,789719.2,337071.6
"Utah",49053,"Extreme Cold Event",2016,4,738344.6,0
"Utah",49053,"Extreme Cold Event",2017,4,797040.3,0
"Utah",49053,"Extreme Cold Event",2019,8,832637.4,342820.3
"Utah",49053,"Extreme Cold Event",2020,4,681641.1,332520.5
"Utah",49053,"Extreme Cold Event",2022,7,251936.7,250813.2
"Utah",49053,"Extreme Heat Event",2011,3,14542.2,3593.4
"Utah",49053,"Extreme Heat Event",2013,3,36433.3,12436.4
"Utah",49053,"Extreme Heat Event",2017,7,30769,11105.7
"Utah",49053,"Extreme Heat Event",2018,13,48750.7,15205.1
"Utah",49053,"Extreme Heat Event",2019,1,26362,NA
"Utah",49053,"Extreme Heat Event",2021,8,49665.6,21254.2
"Utah",49053,"Extreme Heat Event",2022,8,54600,18325.3
"Utah",49055,"Extreme Cold Event",2008,6,431011.8,335590.9
"Utah",49055,"Extreme Cold Event",2009,14,609413.6,312614.4
"Utah",49055,"Extreme Cold Event",2010,3,431180.2,198578.5
"Utah",49055,"Extreme Cold Event",2011,14,399467.3,378125.2
"Utah",49055,"Extreme Cold Event",2012,6,745984.3,223982.3
"Utah",49055,"Extreme Cold Event",2013,20,373772.3,164015.4
"Utah",49055,"Extreme Cold Event",2014,1,6859.1,NA
"Utah",49055,"Extreme Cold Event",2015,8,347058.7,326795.6
"Utah",49055,"Extreme Cold Event",2016,14,563971.1,315466
"Utah",49055,"Extreme Cold Event",2017,7,298588.3,162750.9
"Utah",49055,"Extreme Cold Event",2018,1,1039605.5,NA
"Utah",49055,"Extreme Cold Event",2019,7,487513.6,415031.1
"Utah",49055,"Extreme Cold Event",2020,7,1039605.5,0
"Utah",49055,"Extreme Cold Event",2021,1,601404.4,NA
"Utah",49055,"Extreme Cold Event",2022,6,511290.2,456224.6
"Utah",49055,"Extreme Heat Event",2014,1,164318.3,NA
"Utah",49055,"Extreme Heat Event",2015,2,148753.5,30012.1
"Utah",49055,"Extreme Heat Event",2017,4,280784.5,75528.4
"Utah",49055,"Extreme Heat Event",2018,2,165711,86662.7
"Utah",49055,"Extreme Heat Event",2021,6,202739.1,63384.2
"Utah",49055,"Extreme Heat Event",2022,4,193714.4,74529.4
"Utah",49057,"Extreme Cold Event",2008,1,302271.9,NA
"Utah",49057,"Extreme Cold Event",2009,5,302730.4,256.3
"Utah",49057,"Extreme Cold Event",2010,3,302845,0
"Utah",49057,"Extreme Cold Event",2011,6,280086,35258.1
"Utah",49057,"Extreme Cold Event",2012,1,5055.6,NA
"Utah",49057,"Extreme Cold Event",2013,23,252025.4,101194.6
"Utah",49057,"Extreme Cold Event",2014,3,113586.8,163902.4
"Utah",49057,"Extreme Cold Event",2015,5,302370.1,1062
"Utah",49057,"Extreme Cold Event",2016,9,117478.8,138919.4
"Utah",49057,"Extreme Cold Event",2017,8,230413.8,130525.9
"Utah",49057,"Extreme Cold Event",2018,1,68766.8,NA
"Utah",49057,"Extreme Cold Event",2019,8,118414.4,109133.7
"Utah",49057,"Extreme Cold Event",2022,2,300899.1,2751.9
"Utah",49057,"Extreme Heat Event",2008,3,82271.7,82010.9
"Utah",49057,"Extreme Heat Event",2009,1,194.8,NA
"Utah",49057,"Extreme Heat Event",2010,6,215378.6,88765.2
"Utah",49057,"Extreme Heat Event",2011,2,37681.3,50441.5
"Utah",49057,"Extreme Heat Event",2013,6,182182,107378.7
"Utah",49057,"Extreme Heat Event",2014,3,178230.3,155117.7
"Utah",49057,"Extreme Heat Event",2015,5,174197.6,158826.2
"Utah",49057,"Extreme Heat Event",2017,1,194.4,NA
"Utah",49057,"Extreme Heat Event",2018,2,275360.1,38869.5
"Utah",49057,"Extreme Heat Event",2021,8,231611.4,126724.2
"Utah",49057,"Extreme Heat Event",2022,7,74984.9,86908.2
"Vermont",50001,"Extreme Cold Event",2008,1,83276.8,NA
"Vermont",50001,"Extreme Cold Event",2009,6,295878.5,144017.7
"Vermont",50001,"Extreme Cold Event",2010,2,243962.5,227243.9
"Vermont",50001,"Extreme Cold Event",2011,2,404648.2,0
"Vermont",50001,"Extreme Cold Event",2013,4,323049.4,163197.7
"Vermont",50001,"Extreme Cold Event",2014,8,295141.2,146438.5
"Vermont",50001,"Extreme Cold Event",2015,5,223912.6,176428.1
"Vermont",50001,"Extreme Cold Event",2016,3,270306.6,232686.5
"Vermont",50001,"Extreme Cold Event",2017,5,404612.7,79.3
"Vermont",50001,"Extreme Cold Event",2018,7,242728.7,203578.8
"Vermont",50001,"Extreme Cold Event",2019,7,277961.2,160093.9
"Vermont",50001,"Extreme Cold Event",2021,2,404648.2,0
"Vermont",50001,"Extreme Cold Event",2022,2,124429.8,65304
"Vermont",50001,"Extreme Heat Event",2010,2,23854.9,1080.7
"Vermont",50001,"Extreme Heat Event",2013,3,73940.6,56750.2
"Vermont",50001,"Extreme Heat Event",2014,1,231.3,NA
"Vermont",50001,"Extreme Heat Event",2016,2,377559.8,16113.6
"Vermont",50001,"Extreme Heat Event",2018,5,331639.1,163253.2
"Vermont",50001,"Extreme Heat Event",2021,6,338451,162149.4
"Vermont",50001,"Extreme Heat Event",2022,4,400686,6581.2
"Vermont",50003,"Extreme Cold Event",2008,1,272863.3,NA
"Vermont",50003,"Extreme Cold Event",2009,7,260291.1,104427.2
"Vermont",50003,"Extreme Cold Event",2010,2,300597.8,39222.6
"Vermont",50003,"Extreme Cold Event",2011,2,328332.4,0
"Vermont",50003,"Extreme Cold Event",2013,4,254523.3,147618.2
"Vermont",50003,"Extreme Cold Event",2014,6,328332.4,0
"Vermont",50003,"Extreme Cold Event",2015,7,199917.3,137264.8
"Vermont",50003,"Extreme Cold Event",2016,4,237796.7,117491.3
"Vermont",50003,"Extreme Cold Event",2017,5,271063.4,128057.4
"Vermont",50003,"Extreme Cold Event",2018,7,293286.3,56716.6
"Vermont",50003,"Extreme Cold Event",2019,8,218708,139929.4
"Vermont",50003,"Extreme Cold Event",2021,1,328332.4,NA
"Vermont",50003,"Extreme Cold Event",2022,3,131289,162436.1
"Vermont",50003,"Extreme Heat Event",2008,2,171619.8,219556.8
"Vermont",50003,"Extreme Heat Event",2009,1,6830,NA
"Vermont",50003,"Extreme Heat Event",2010,4,224411.9,148945.7
"Vermont",50003,"Extreme Heat Event",2011,1,317964.7,NA
"Vermont",50003,"Extreme Heat Event",2013,6,263929.2,68450.7
"Vermont",50003,"Extreme Heat Event",2014,1,6530,NA
"Vermont",50003,"Extreme Heat Event",2016,2,278744.8,57934.5
"Vermont",50003,"Extreme Heat Event",2018,5,327754.8,1291.6
"Vermont",50003,"Extreme Heat Event",2019,2,169209.7,218128.4
"Vermont",50003,"Extreme Heat Event",2021,8,265603.5,94751.3
"Vermont",50003,"Extreme Heat Event",2022,4,246344.3,163976.1
"Vermont",50005,"Extreme Cold Event",2009,5,267890.3,148837.8
"Vermont",50005,"Extreme Cold Event",2010,1,334452.6,NA
"Vermont",50005,"Extreme Cold Event",2011,2,334452.6,0
"Vermont",50005,"Extreme Cold Event",2013,4,251228.8,166447.5
"Vermont",50005,"Extreme Cold Event",2014,6,254329.2,137206.3
"Vermont",50005,"Extreme Cold Event",2015,5,246856.5,144479
"Vermont",50005,"Extreme Cold Event",2016,2,334452.6,0
"Vermont",50005,"Extreme Cold Event",2017,5,317619,37641.1
"Vermont",50005,"Extreme Cold Event",2018,6,278970.1,135903.9
"Vermont",50005,"Extreme Cold Event",2019,5,231151.3,150977.2
"Vermont",50005,"Extreme Cold Event",2021,2,178981.2,66713.5
"Vermont",50005,"Extreme Cold Event",2022,1,227712.3,NA
"Vermont",50005,"Extreme Heat Event",2008,1,295,NA
"Vermont",50005,"Extreme Heat Event",2010,4,16411.6,7285.1
"Vermont",50005,"Extreme Heat Event",2013,2,5972.9,2146.8
"Vermont",50005,"Extreme Heat Event",2014,1,1028.2,NA
"Vermont",50005,"Extreme Heat Event",2016,2,3177.4,3051.4
"Vermont",50005,"Extreme Heat Event",2018,7,15777.2,9184.4
"Vermont",50005,"Extreme Heat Event",2019,1,5438.9,NA
"Vermont",50005,"Extreme Heat Event",2021,6,5507,4309.3
"Vermont",50005,"Extreme Heat Event",2022,3,7064.4,6359.2
"Vermont",50007,"Extreme Cold Event",2009,5,313014,5739.9
"Vermont",50007,"Extreme Cold Event",2010,1,315581,NA
"Vermont",50007,"Extreme Cold Event",2011,2,315581,0
"Vermont",50007,"Extreme Cold Event",2012,1,159180.8,NA
"Vermont",50007,"Extreme Cold Event",2013,4,264524.9,73759.2
"Vermont",50007,"Extreme Cold Event",2014,6,315581,0
"Vermont",50007,"Extreme Cold Event",2015,3,284432.5,43313.6
"Vermont",50007,"Extreme Cold Event",2016,4,237380.9,90297.7
"Vermont",50007,"Extreme Cold Event",2017,5,299458.9,36050.2
"Vermont",50007,"Extreme Cold Event",2018,6,315581,0
"Vermont",50007,"Extreme Cold Event",2019,4,315581,0
"Vermont",50007,"Extreme Cold Event",2021,2,315581,0
"Vermont",50007,"Extreme Cold Event",2022,1,315581,NA
"Vermont",50007,"Extreme Heat Event",2010,5,247885.9,138492.2
"Vermont",50007,"Extreme Heat Event",2013,6,224856.7,100230.8
"Vermont",50007,"Extreme Heat Event",2016,2,16020.9,21422
"Vermont",50007,"Extreme Heat Event",2017,1,94328.7,NA
"Vermont",50007,"Extreme Heat Event",2018,6,263071.6,128597.5
"Vermont",50007,"Extreme Heat Event",2019,1,298433.2,NA
"Vermont",50007,"Extreme Heat Event",2020,2,217946,42553.8
"Vermont",50007,"Extreme Heat Event",2021,8,269465.7,65046.8
"Vermont",50007,"Extreme Heat Event",2022,4,218359.3,146323.7
"Vermont",50009,"Extreme Cold Event",2009,5,279611.6,90911.7
"Vermont",50009,"Extreme Cold Event",2010,1,343686.2,NA
"Vermont",50009,"Extreme Cold Event",2011,2,336886.2,9616.7
"Vermont",50009,"Extreme Cold Event",2013,3,343686.2,0
"Vermont",50009,"Extreme Cold Event",2014,4,343686.2,0
"Vermont",50009,"Extreme Cold Event",2015,4,302201.3,82969.7
"Vermont",50009,"Extreme Cold Event",2016,2,343686.2,0
"Vermont",50009,"Extreme Cold Event",2017,5,310498.3,74210.4
"Vermont",50009,"Extreme Cold Event",2018,5,343686.2,0
"Vermont",50009,"Extreme Cold Event",2019,5,242023.7,152488
"Vermont",50009,"Extreme Cold Event",2021,1,217175.7,NA
"Vermont",50009,"Extreme Cold Event",2022,1,330086.2,NA
"Vermont",50009,"Extreme Heat Event",2010,3,29851.1,13946
"Vermont",50009,"Extreme Heat Event",2018,3,119838.9,81960.6
"Vermont",50009,"Extreme Heat Event",2021,1,1108.2,NA
"Vermont",50009,"Extreme Heat Event",2022,1,468.5,NA
"Vermont",50011,"Extreme Cold Event",2009,5,342109.8,27805.4
"Vermont",50011,"Extreme Cold Event",2010,1,343210.3,NA
"Vermont",50011,"Extreme Cold Event",2011,2,354544.7,0
"Vermont",50011,"Extreme Cold Event",2012,1,354544.7,NA
"Vermont",50011,"Extreme Cold Event",2013,4,354544.7,0
"Vermont",50011,"Extreme Cold Event",2014,6,354544.7,0
"Vermont",50011,"Extreme Cold Event",2015,4,209209.7,167818.4
"Vermont",50011,"Extreme Cold Event",2016,4,354544.7,0
"Vermont",50011,"Extreme Cold Event",2017,5,354544.7,0
"Vermont",50011,"Extreme Cold Event",2018,6,344020.6,20727.8
"Vermont",50011,"Extreme Cold Event",2019,4,354544.7,0
"Vermont",50011,"Extreme Cold Event",2021,2,303219.6,15343.6
"Vermont",50011,"Extreme Cold Event",2022,1,292370,NA
"Vermont",50011,"Extreme Heat Event",2010,5,337796.2,29779.1
"Vermont",50011,"Extreme Heat Event",2013,2,151273.1,198952.5
"Vermont",50011,"Extreme Heat Event",2018,5,350478.1,9093.1
"Vermont",50011,"Extreme Heat Event",2019,1,346658.4,NA
"Vermont",50011,"Extreme Heat Event",2020,5,171053.4,71356
"Vermont",50011,"Extreme Heat Event",2021,11,250765.1,103376.5
"Vermont",50011,"Extreme Heat Event",2022,2,289910.9,52929.5
"Vermont",50013,"Extreme Cold Event",2009,5,98658,0
"Vermont",50013,"Extreme Cold Event",2010,1,98658,NA
"Vermont",50013,"Extreme Cold Event",2011,2,98658,0
"Vermont",50013,"Extreme Cold Event",2012,1,98658,NA
"Vermont",50013,"Extreme Cold Event",2013,4,98658,0
"Vermont",50013,"Extreme Cold Event",2014,6,98658,0
"Vermont",50013,"Extreme Cold Event",2015,3,69675,50200
"Vermont",50013,"Extreme Cold Event",2016,5,85117.3,30277.9
"Vermont",50013,"Extreme Cold Event",2017,5,90575.2,18073.6
"Vermont",50013,"Extreme Cold Event",2018,6,98658,0
"Vermont",50013,"Extreme Cold Event",2019,5,85117.3,30277.9
"Vermont",50013,"Extreme Cold Event",2021,2,98658,0
"Vermont",50013,"Extreme Cold Event",2022,1,98658,NA
"Vermont",50013,"Extreme Heat Event",2008,1,1186.1,NA
"Vermont",50013,"Extreme Heat Event",2010,6,81349.1,39616.8
"Vermont",50013,"Extreme Heat Event",2013,6,32446,33987
"Vermont",50013,"Extreme Heat Event",2018,5,96816,4118.9
"Vermont",50013,"Extreme Heat Event",2019,1,96717.8,NA
"Vermont",50013,"Extreme Heat Event",2020,5,46541,47571.4
"Vermont",50013,"Extreme Heat Event",2021,11,64250.3,35382.1
"Vermont",50013,"Extreme Heat Event",2022,2,84845.4,13374.4
"Vermont",50015,"Extreme Cold Event",2009,5,199887.1,85731.2
"Vermont",50015,"Extreme Cold Event",2010,1,238227.3,NA
"Vermont",50015,"Extreme Cold Event",2011,2,238227.3,0
"Vermont",50015,"Extreme Cold Event",2012,1,121195.9,NA
"Vermont",50015,"Extreme Cold Event",2013,4,208969.4,58515.7
"Vermont",50015,"Extreme Cold Event",2014,6,218914.5,47306.5
"Vermont",50015,"Extreme Cold Event",2015,4,214669.7,37915.3
"Vermont",50015,"Extreme Cold Event",2016,4,179711.6,67568.1
"Vermont",50015,"Extreme Cold Event",2017,5,238227.3,0
"Vermont",50015,"Extreme Cold Event",2018,6,224830.8,32814.5
"Vermont",50015,"Extreme Cold Event",2019,4,238227.3,0
"Vermont",50015,"Extreme Cold Event",2021,2,119090.2,100609.6
"Vermont",50015,"Extreme Cold Event",2022,1,46526.4,NA
"Vermont",50015,"Extreme Heat Event",2008,1,150808.9,NA
"Vermont",50015,"Extreme Heat Event",2010,5,228056.2,17981.6
"Vermont",50015,"Extreme Heat Event",2011,1,82267.9,NA
"Vermont",50015,"Extreme Heat Event",2013,4,156547.7,55973
"Vermont",50015,"Extreme Heat Event",2014,1,125129.7,NA
"Vermont",50015,"Extreme Heat Event",2016,2,141490.7,23335.9
"Vermont",50015,"Extreme Heat Event",2018,7,218728.5,31059.2
"Vermont",50015,"Extreme Heat Event",2019,1,229620.5,NA
"Vermont",50015,"Extreme Heat Event",2020,1,1348.2,NA
"Vermont",50015,"Extreme Heat Event",2021,6,209234.7,52571.5
"Vermont",50015,"Extreme Heat Event",2022,3,210713.6,11661.3
"Vermont",50017,"Extreme Cold Event",2009,5,311657.1,69372
"Vermont",50017,"Extreme Cold Event",2010,1,346360.4,NA
"Vermont",50017,"Extreme Cold Event",2011,3,234584.6,193601.4
"Vermont",50017,"Extreme Cold Event",2013,4,336948.3,18824.2
"Vermont",50017,"Extreme Cold Event",2014,7,283510.7,102671.8
"Vermont",50017,"Extreme Cold Event",2015,7,210273.1,131862.5
"Vermont",50017,"Extreme Cold Event",2016,3,304150.3,73110.1
"Vermont",50017,"Extreme Cold Event",2017,5,346360.4,0
"Vermont",50017,"Extreme Cold Event",2018,7,242951.2,164321.5
"Vermont",50017,"Extreme Cold Event",2019,5,315987,49625.1
"Vermont",50017,"Extreme Cold Event",2021,2,288246.2,82186
"Vermont",50017,"Extreme Cold Event",2022,1,329734.9,NA
"Vermont",50017,"Extreme Heat Event",2010,4,179646.9,170180.2
"Vermont",50017,"Extreme Heat Event",2013,8,67540.9,114151.9
"Vermont",50017,"Extreme Heat Event",2014,1,276302.7,NA
"Vermont",50017,"Extreme Heat Event",2016,2,192703.7,96171.9
"Vermont",50017,"Extreme Heat Event",2018,7,225417.2,133104.7
"Vermont",50017,"Extreme Heat Event",2019,1,260915.2,NA
"Vermont",50017,"Extreme Heat Event",2020,2,31103.7,1793.4
"Vermont",50017,"Extreme Heat Event",2021,9,177401.4,130776.3
"Vermont",50017,"Extreme Heat Event",2022,4,243114.7,161426.4
"Vermont",50019,"Extreme Cold Event",2009,5,295767.5,164596
"Vermont",50019,"Extreme Cold Event",2010,1,369709.4,NA
"Vermont",50019,"Extreme Cold Event",2011,2,369709.4,0
"Vermont",50019,"Extreme Cold Event",2012,1,77742.9,NA
"Vermont",50019,"Extreme Cold Event",2013,4,296717.8,145983.2
"Vermont",50019,"Extreme Cold Event",2014,6,318659.8,118163.8
"Vermont",50019,"Extreme Cold Event",2015,4,369709.4,0
"Vermont",50019,"Extreme Cold Event",2016,4,223726.2,168566.9
"Vermont",50019,"Extreme Cold Event",2017,5,369709.4,0
"Vermont",50019,"Extreme Cold Event",2018,5,369709.4,0
"Vermont",50019,"Extreme Cold Event",2019,4,369709.4,0
"Vermont",50019,"Extreme Cold Event",2021,1,14499.6,NA
"Vermont",50019,"Extreme Cold Event",2022,1,15830.6,NA
"Vermont",50019,"Extreme Heat Event",2008,2,1754.2,2198
"Vermont",50019,"Extreme Heat Event",2010,3,179559.5,24853.3
"Vermont",50019,"Extreme Heat Event",2013,1,1115.8,NA
"Vermont",50019,"Extreme Heat Event",2018,8,139168.2,153067.8
"Vermont",50019,"Extreme Heat Event",2020,1,400,NA
"Vermont",50019,"Extreme Heat Event",2021,8,28101.7,48689.4
